Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,No,Travel_Frequently,1092,Sales,17,3,Technical Degree,1,1305,2,Female,48,3,3,Sales Executive,3,Single,7497,2821,0,Y,No,11,3,4,80,2,28,1,3,14,14,11,5
19,No,Travel_Rarely,503,Research & Development,20,3,Medical,1,1306,3,Male,59,3,3,Manufacturing Director,1,Single,6621,2708,1,Y,No,11,4,3,80,0,13,3,4,3,1,3,3
36,Yes,Travel_Rarely,1262,Research & Development,11,2,Medical,1,1307,1,Male,94,1,2,Healthcare Representative,3,Single,4323,26794,1,Y,Yes,19,4,4,80,1,18,3,3,2,2,2,2
45,No,Travel_Frequently,1183,Research & Development,11,3,Other,1,1308,3,Male,42,3,2,Research Scientist,3,Single,4512,24208,5,Y,Yes,16,3,4,80,1,20,2,3,2,2,2,2
31,Yes,Travel_Rarely,1061,Research & Development,14,3,Marketing,1,1309,1,Male,74,4,2,Laboratory Technician,3,Single,4377,14896,1,Y,Yes,15,4,4,80,0,12,3,2,1,1,1,1
26,No,Travel_Rarely,118,Sales,27,3,Life Sciences,1,1310,2,Male,86,3,4,Manager,4,Married,11611,25535,0,Y,No,15,3,4,80,0,1,5,4,0,0,0,0
21,No,Travel_Rarely,783,Research & Development,8,3,Life Sciences,1,1311,4,Female,33,4,2,Manufacturing Director,2,Married,4407,19914,5,Y,No,12,4,2,80,2,12,2,3,2,2,2,2
18,No,Travel_Frequently,1302,Research & Development,29,4,Medical,1,1312,2,Male,75,4,2,Manufacturing Director,3,Married,4826,10689,2,Y,No,21,3,4,80,1,6,2,4,6,5,0,6
33,No,Travel_Rarely,1408,Sales,5,2,Medical,1,1313,3,Male,87,4,5,Manager,4,Single,19190,21051,0,Y,No,16,3,3,80,0,12,3,2,6,6,6,4
18,No,Travel_Rarely,1226,Sales,18,3,Technical Degree,1,1314,3,Female,59,3,2,Sales Representative,3,Single,3684,11166,0,Y,No,24,4,1,80,0,14,3,4,1,1,1,1
25,No,Travel_Rarely,801,Research & Development,17,2,Technical Degree,1,1315,3,Male,56,3,5,Research Director,4,Single,18911,14554,0,Y,No,25,3,4,80,1,16,3,1,4,4,4,4
28,No,Travel_Rarely,550,Research & Development,5,3,Medical,1,1316,4,Female,38,3,2,Laboratory Technician,3,Single,3873,18289,8,Y,No,12,3,3,80,1,34,5,3,16,15,10,16
37,No,Non-Travel,1043,Sales,13,3,Life Sciences,1,1317,3,Female,95,3,2,Sales Executive,3,Married,4866,18427,3,Y,No,25,3,1,80,0,1,3,3,1,1,1,1
37,Yes,Travel_Frequently,1367,Research & Development,12,3,Other,1,1318,4,Male,95,1,5,Manager,4,Single,16278,10998,1,Y,Yes,25,3,3,80,0,9,3,3,1,1,1,1
42,No,Travel_Rarely,1262,Research & Development,11,3,Life Sciences,1,1319,2,Male,86,2,3,Manufacturing Director,3,Married,9134,15415,2,Y,No,25,3,3,80,0,4,2,3,1,1,1,1
34,No,Travel_Frequently,1253,Sales,18,2,Technical Degree,1,1320,3,Male,48,3,3,Sales Executive,2,Single,6966,15651,0,Y,No,14,4,3,80,1,30,4,4,12,12,6,12
20,No,Travel_Frequently,481,Research & Development,29,4,Medical,1,1321,3,Male,71,4,2,Laboratory Technician,3,Married,3901,8376,2,Y,No,16,3,3,80,2,15,1,4,4,4,4,4
29,Yes,Travel_Rarely,115,Sales,1,4,Life Sciences,1,1322,3,Female,95,3,2,Sales Executive,4,Divorced,5739,12272,3,Y,Yes,17,4,3,80,1,7,4,4,2,2,2,2
43,No,Non-Travel,967,Sales,13,2,Marketing,1,1323,3,Female,99,3,2,Sales Executive,4,Married,5197,24997,0,Y,No,19,4,3,80,0,16,3,4,12,0,0,12
28,No,Travel_Rarely,951,Research & Development,9,3,Medical,1,1324,3,Female,39,3,2,Laboratory Technician,4,Single,4544,5856,3,Y,No,24,3,2,80,1,11,4,3,7,7,7,3
38,No,Travel_Frequently,1196,Sales,2,2,Technical Degree,1,1325,3,Female,35,2,2,Sales Executive,4,Married,5312,6754,0,Y,No,25,3,4,80,0,22,2,3,22,9,2,17
33,No,Travel_Frequently,1490,Research & Development,22,5,Medical,1,1326,4,Female,77,2,5,Manager,3,Single,19874,23540,1,Y,No,19,3,2,80,2,9,5,3,3,3,3,3
38,No,Travel_Rarely,375,Sales,4,4,Other,1,1327,4,Female,82,3,3,Sales Executive,3,Single,6562,25570,2,Y,No,12,3,4,80,0,22,3,2,3,3,3,3
40,Yes,Travel_Rarely,707,Research & Development,6,4,Medical,1,1328,1,Male,93,4,1,Laboratory Technician,3,Married,2808,3795,0,Y,No,11,3,2,80,2,19,4,4,0,0,0,0
27,No,Travel_Frequently,1032,Research & Development,22,4,Other,1,1329,2,Male,76,3,2,Research Scientist,3,Single,4328,15943,2,Y,No,19,4,2,80,1,16,3,4,1,1,1,1
28,No,Travel_Rarely,186,Research & Development,18,3,Life Sciences,1,1330,4,Male,73,3,2,Research Scientist,2,Single,5261,11211,3,Y,No,23,3,4,80,0,16,1,4,0,0,0,0
34,No,Travel_Rarely,1213,Sales,3,5,Other,1,1331,2,Female,70,3,3,Sales Executive,4,Single,9387,2742,3,Y,No,12,3,3,80,1,14,4,4,2,2,2,2
30,No,Travel_Rarely,568,Sales,9,3,Medical,1,1332,3,Male,80,3,3,Sales Executive,4,Single,9019,14612,2,Y,Yes,14,3,4,80,0,24,0,4,5,1,5,5
53,No,Travel_Frequently,175,Research & Development,15,3,Marketing,1,1333,2,Male,49,4,5,Research Director,2,Divorced,15705,23348,1,Y,No,23,3,2,80,0,11,2,4,1,1,1,1
33,No,Travel_Frequently,727,Research & Development,26,2,Medical,1,1334,3,Female,81,2,2,Healthcare Representative,3,Married,5928,16764,3,Y,Yes,24,3,4,80,0,8,0,3,3,3,3,3
32,No,Non-Travel,738,Sales,14,4,Life Sciences,1,1335,3,Female,89,4,1,Sales Representative,3,Married,2468,20264,3,Y,Yes,15,4,4,80,2,4,3,2,4,3,4,4
38,No,Travel_Rarely,1411,Sales,23,4,Life Sciences,1,1336,3,Female,50,3,3,Sales Executive,4,Married,6113,26975,0,Y,No,15,3,4,80,0,19,1,2,1,1,1,1
33,No,Travel_Frequently,1364,Research & Development,22,4,Life Sciences,1,1337,3,Female,91,4,2,Laboratory Technician,4,Divorced,4934,15099,4,Y,No,16,3,2,80,2,15,5,4,4,2,4,1
36,No,Travel_Rarely,1349,Sales,26,3,Medical,1,1338,3,Male,97,2,2,Sales Executive,2,Married,3797,15319,3,Y,No,16,3,3,80,0,7,2,4,7,3,4,7
36,No,Travel_Rarely,191,Research & Development,12,3,Life Sciences,1,1339,4,Male,76,4,1,Healthcare Representative,4,Married,3357,23568,3,Y,No,20,3,4,80,1,29,3,2,11,11,3,11
43,No,Non-Travel,804,Research & Development,23,3,Life Sciences,1,1340,3,Male,43,3,2,Healthcare Representative,3,Married,5816,13340,3,Y,No,16,3,4,80,0,12,2,4,1,1,1,1
51,No,Travel_Rarely,107,Research & Development,6,2,Technical Degree,1,1341,4,Male,78,3,3,Research Scientist,4,Divorced,6067,19851,0,Y,No,18,3,1,80,3,26,1,4,10,10,1,5
43,No,Travel_Rarely,1422,Research & Development,16,3,Technical Degree,1,1342,2,Female,83,3,2,Research Scientist,4,Single,4667,8431,1,Y,No,11,3,3,80,2,22,5,1,8,8,0,2
58,No,Travel_Rarely,1400,Sales,11,4,Life Sciences,1,1343,3,Female,93,3,2,Sales Executive,4,Divorced,5731,5222,1,Y,Yes,23,3,3,80,0,28,3,1,17,11,7,12
45,No,Travel_Rarely,316,Research & Development,17,3,Medical,1,1344,3,Female,76,3,3,Manufacturing Director,4,Single,6141,14132,2,Y,No,16,3,4,80,0,14,3,4,1,1,1,1
32,No,Travel_Frequently,839,Research & Development,5,1,Other,1,1345,4,Male,83,1,2,Healthcare Representative,2,Divorced,4012,16032,1,Y,No,17,4,4,80,0,5,2,2,2,1,2,2
40,No,Travel_Frequently,780,Sales,10,4,Marketing,1,1346,2,Female,63,2,3,Sales Executive,3,Divorced,8532,11046,1,Y,No,25,4,4,80,3,8,4,4,2,2,2,2
49,No,Travel_Rarely,491,Human Resources,29,3,Medical,1,1347,3,Male,46,4,2,Human Resources,1,Divorced,4200,16219,3,Y,No,20,3,4,80,2,12,2,3,0,0,0,0
30,No,Travel_Rarely,1131,Sales,26,3,Life Sciences,1,1348,4,Male,70,3,5,Manager,4,Divorced,19999,10965,2,Y,No,18,3,4,80,0,3,3,3,0,0,0,0
37,No,Travel_Rarely,588,Sales,14,4,Life Sciences,1,1349,2,Male,32,3,3,Sales Executive,3,Single,7981,6580,2,Y,Yes,23,3,1,80,1,31,2,3,12,12,12,12
41,No,Travel_Rarely,270,Research & Development,17,3,Life Sciences,1,1350,3,Female,91,3,4,Research Director,2,Single,13947,11002,0,Y,No,18,3,4,80,2,8,3,3,8,8,0,8
34,No,Travel_Rarely,1490,Research & Development,4,4,Life Sciences,1,1351,4,Male,45,4,5,Manager,4,Single,17197,9899,2,Y,Yes,23,3,3,80,2,23,2,4,18,9,8,13
29,No,Travel_Frequently,231,Research & Development,21,3,Medical,1,1352,3,Male,83,3,1,Laboratory Technician,3,Married,2949,10479,4,Y,No,18,3,3,80,0,11,3,4,2,2,2,1
47,No,Travel_Rarely,1237,Sales,28,3,Life Sciences,1,1353,3,Female,41,4,3,Sales Executive,1,Married,7129,14163,3,Y,No,23,4,4,80,1,32,3,3,20,17,0,0
31,No,Travel_Rarely,525,Research & Development,21,3,Medical,1,1354,2,Male,35,2,2,Manufacturing Director,1,Married,4767,13164,2,Y,Yes,18,3,2,80,1,11,2,2,1,1,1,1
21,No,Non-Travel,826,Research & Development,22,3,Medical,1,1355,1,Male,93,3,1,Laboratory Technician,3,Divorced,2673,17291,0,Y,No,19,3,2,80,0,12,3,2,11,11,11,11
55,No,Travel_Frequently,883,Research & Development,15,2,Medical,1,1356,1,Female,91,4,5,Research Director,4,Divorced,19036,2568,5,Y,No,16,3,2,80,0,10,5,3,10,10,1,3
39,No,Non-Travel,529,Research & Development,7,3,Life Sciences,1,1357,2,Female,43,3,2,Research Scientist,3,Divorced,5574,20713,2,Y,No,15,3,2,80,0,15,5,2,4,4,4,3
22,No,Travel_Rarely,1209,Research & Development,13,3,Medical,1,1358,4,Female,57,3,2,Research Scientist,3,Married,5828,14587,3,Y,No,12,4,3,80,3,32,3,2,21,10,5,13
41,Yes,Travel_Rarely,593,Research & Development,29,3,Life Sciences,1,1359,3,Male,52,3,1,Laboratory Technician,4,Single,2726,24861,2,Y,Yes,16,4,4,80,1,11,4,4,4,4,4,4
41,No,Travel_Rarely,414,Research & Development,7,3,Medical,1,1360,3,Male,72,3,3,Research Scientist,1,Married,6274,6717,1,Y,Yes,15,3,3,80,1,10,3,3,9,1,1,7
33,No,Travel_Rarely,418,Research & Development,29,2,Medical,1,1361,2,Male,53,4,1,Laboratory Technician,4,Married,3295,16992,1,Y,No,12,3,3,80,0,11,4,4,10,5,6,10
38,No,Travel_Rarely,1383,Research & Development,22,3,Life Sciences,1,1362,4,Male,34,3,2,Research Scientist,2,Married,5553,14187,4,Y,No,15,3,3,80,0,16,4,4,2,2,2,2
39,No,Travel_Rarely,850,Human Resources,4,3,Human Resources,1,1363,2,Male,67,3,5,Manager,2,Divorced,19999,19654,1,Y,Yes,13,3,3,80,1,13,4,3,4,4,4,4
34,No,Travel_Rarely,107,Research & Development,29,2,Technical Degree,1,1364,2,Female,63,3,1,Research Scientist,3,Married,3401,26538,2,Y,No,16,3,4,80,0,40,5,4,28,15,15,4
42,No,Travel_Rarely,107,Research & Development,9,3,Life Sciences,1,1365,3,Male,75,4,2,Healthcare Representative,4,Single,5158,9947,4,Y,No,23,3,1,80,2,20,3,3,1,1,1,1
46,No,Travel_Rarely,574,Research & Development,23,3,Marketing,1,1366,3,Female,70,3,2,Research Scientist,2,Divorced,4045,4980,0,Y,Yes,21,3,2,80,1,20,2,3,3,3,3,0
22,Yes,Travel_Rarely,960,Research & Development,28,4,Life Sciences,1,1367,3,Male,66,4,2,Research Scientist,4,Divorced,5474,13508,5,Y,Yes,19,3,4,80,0,20,2,3,2,2,2,2
42,No,Travel_Rarely,223,Research & Development,1,3,Human Resources,1,1368,2,Female,51,4,2,Research Scientist,3,Divorced,4184,20800,0,Y,Yes,23,3,3,80,0,12,2,2,0,0,0,0
30,Yes,Travel_Rarely,1416,Research & Development,28,3,Medical,1,1369,4,Male,70,2,2,Manufacturing Director,2,Divorced,5688,2588,1,Y,Yes,12,3,4,80,0,6,1,2,2,2,2,2
40,No,Travel_Frequently,858,Sales,26,3,Life Sciences,1,1370,3,Male,90,4,4,Manager,3,Single,11366,20862,1,Y,No,17,3,4,80,1,11,3,2,9,9,7,0
38,No,Travel_Frequently,1150,Research & Development,22,4,Life Sciences,1,1371,4,Female,35,3,2,Research Scientist,3,Married,3806,17257,3,Y,No,11,3,3,80,1,15,2,4,4,4,4,4
42,Yes,Travel_Frequently,442,Research & Development,14,4,Medical,1,1372,4,Female,35,4,1,Research Scientist,4,Single,1417,19818,1,Y,Yes,20,3,3,80,1,17,2,4,16,2,7,6
24,No,Travel_Frequently,1079,Sales,9,5,Medical,1,1373,2,Male,77,4,2,Sales Executive,3,Married,4722,13798,4,Y,No,12,3,4,80,1,4,2,2,0,0,0,0
40,No,Travel_Rarely,925,Research & Development,6,3,Technical Degree,1,1374,3,Female,59,3,5,Manager,4,Married,19999,26680,0,Y,Yes,19,3,3,80,1,13,2,4,5,5,5,5
23,No,Travel_Frequently,1416,Sales,21,2,Medical,1,1375,2,Male,31,2,4,Sales Executive,2,Married,10534,8062,0,Y,Yes,25,3,3,80,0,13,2,2,8,8,8,1
37,No,Travel_Rarely,580,Sales,5,5,Medical,1,1376,3,Female,82,3,1,Sales Representative,4,Single,3095,23642,3,Y,No,25,4,2,80,1,23,1,4,9,6,5,9
25,No,Travel_Rarely,1004,Research & Development,26,3,Technical Degree,1,1377,4,Male,55,3,2,Research Scientist,3,Single,4283,25565,8,Y,No,15,3,2,80,0,9,0,2,2,2,2,1
40,No,Non-Travel,1364,Sales,19,3,Marketing,1,1378,2,Female,85,4,3,Sales Executive,4,Divorced,6750,17133,1,Y,Yes,14,3,4,80,3,16,3,4,2,2,2,1
40,No,Travel_Rarely,170,Research & Development,24,1,Medical,1,1379,3,Male,66,4,3,Manufacturing Director,3,Single,8263,13572,0,Y,No,23,3,4,80,0,18,1,4,9,3,9,9
35,No,Travel_Frequently,1390,Research & Development,1,3,Life Sciences,1,1380,3,Female,32,3,3,Manufacturing Director,3,Married,7857,4983,1,Y,No,11,3,4,80,0,16,0,2,4,4,4,4
39,No,Travel_Rarely,377,Research & Development,19,5,Marketing,1,1381,4,Male,55,4,2,Research Scientist,3,Divorced,3690,26093,1,Y,No,19,3,2,80,0,31,1,2,19,6,11,15
20,No,Travel_Rarely,425,Research & Development,9,2,Life Sciences,1,1382,2,Male,88,2,2,Research Scientist,3,Divorced,4518,14125,6,Y,No,12,3,3,80,0,36,5,4,24,14,5,13
31,No,Travel_Rarely,717,Research & Development,17,3,Life Sciences,1,1383,3,Male,82,2,2,Healthcare Representative,4,Single,3959,24982,3,Y,No,25,3,3,80,0,5,3,3,5,5,4,5
22,No,Travel_Rarely,1187,Research & Development,18,3,Life Sciences,1,1384,2,Male,82,3,5,Manager,4,Divorced,16797,20524,0,Y,No,22,3,4,80,3,20,4,4,1,1,1,1
50,No,Travel_Rarely,1024,Sales,6,3,Life Sciences,1,1385,2,Female,52,4,3,Sales Executive,3,Divorced,7054,22369,0,Y,No,18,4,3,80,3,12,0,1,8,8,8,8
41,No,Travel_Rarely,249,Sales,12,3,Life Sciences,1,1386,3,Female,85,4,1,Sales Representative,2,Married,3245,16451,7,Y,No,12,3,2,80,3,15,3,3,2,0,2,2
31,No,Travel_Rarely,1330,Sales,15,4,Life Sciences,1,1387,3,Female,51,3,1,Sales Representative,4,Single,1976,15271,0,Y,No,24,3,4,80,0,5,4,4,2,0,1,2
44,No,Travel_Rarely,998,Research & Development,4,4,Medical,1,1388,2,Male,88,3,5,Research Director,2,Divorced,19151,26780,0,Y,No,25,3,2,80,0,14,3,3,13,10,2,13
34,No,Travel_Rarely,1083,Sales,25,3,Life Sciences,1,1389,4,Female,63,4,5,Manager,3,Married,19999,24208,2,Y,No,16,4,3,80,1,9,3,4,1,1,1,0
30,No,Travel_Rarely,1082,Sales,13,5,Medical,1,1390,4,Female,85,2,5,Manager,3,Married,19172,25172,3,Y,No,22,3,4,80,1,3,5,2,0,0,0,0
47,No,Travel_Rarely,919,Human Resources,24,3,Medical,1,1391,2,Male,88,2,5,Manager,3,Single,17515,12555,4,Y,No,16,3,3,80,0,22,2,3,6,6,6,6
49,No,Travel_Rarely,481,Sales,28,1,Technical Degree,1,1392,3,Male,64,2,5,Manager,4,Divorced,19999,8537,2,Y,No,14,3,4,80,2,8,3,3,1,1,1,1
45,No,Travel_Rarely,208,Sales,25,3,Life Sciences,1,1393,3,Male,38,2,2,Sales Executive,1,Divorced,5902,8076,0,Y,No,17,3,3,80,0,4,3,3,0,0,0,0
41,No,Non-Travel,1382,Research & Development,1,3,Medical,1,1394,4,Male,92,2,5,Manager,3,Married,19999,7543,2,Y,No,18,4,1,80,1,8,1,2,0,0,0,0
33,No,Travel_Rarely,1302,Research & Development,1,3,Medical,1,1395,2,Female,38,3,5,Manager,2,Married,19999,25672,1,Y,No,13,3,4,80,0,21,2,4,4,0,4,4
22,No,Travel_Rarely,904,Research & Development,9,3,Medical,1,1396,3,Male,68,3,2,Healthcare Representative,2,Divorced,3525,23186,0,Y,No,17,3,3,80,3,5,5,4,2,2,2,2
47,No,Non-Travel,207,Research & Development,29,4,Other,1,1397,2,Male,65,3,2,Healthcare Representative,3,Single,3856,9626,1,Y,No,12,3,4,80,1,28,5,3,9,4,8,1
30,No,Non-Travel,408,Research & Development,12,3,Medical,1,1398,3,Female,60,1,2,Laboratory Technician,3,Married,3794,12453,2,Y,No,25,3,4,80,2,20,4,3,1,1,1,1
32,No,Travel_Rarely,1350,Research & Development,16,3,Life Sciences,1,1399,4,Female,50,4,3,Manufacturing Director,4,Single,7715,24916,0,Y,No,13,3,3,80,1,10,1,4,8,0,8,3
50,Yes,Travel_Rarely,268,Research & Development,22,1,Life Sciences,1,1400,3,Female,45,2,2,Healthcare Representative,2,Divorced,4413,19236,0,Y,Yes,14,3,4,80,2,9,4,3,3,3,3,3
35,No,Travel_Rarely,1062,Research & Development,29,1,Marketing,1,1401,3,Female,81,1,2,Manufacturing Director,1,Married,5978,3104,4,Y,No,24,3,4,80,1,16,3,2,3,3,0,3
45,No,Travel_Rarely,1479,Research & Development,16,4,Marketing,1,1402,4,Male,40,4,1,Research Scientist,3,Single,2520,23891,0,Y,No,18,3,4,80,1,7,3,4,1,1,1,1
37,No,Travel_Rarely,786,Sales,18,3,Life Sciences,1,1403,1,Female,98,2,1,Sales Representative,2,Married,2899,6769,1,Y,Yes,23,3,3,80,1,19,2,1,3,3,3,3
29,No,Travel_Rarely,530,Research & Development,16,3,Life Sciences,1,1404,4,Male,50,3,3,Manufacturing Director,4,Divorced,8888,25695,0,Y,No,20,4,1,80,0,19,3,3,7,7,7,7
44,Yes,Travel_Rarely,536,Research & Development,9,4,Life Sciences,1,1405,1,Male,75,3,3,Healthcare Representative,3,Single,6083,5784,7,Y,Yes,17,3,3,80,1,4,3,4,1,1,1,1
29,No,Travel_Rarely,354,Sales,8,3,Life Sciences,1,1406,4,Male,59,3,3,Sales Executive,4,Divorced,8532,8581,6,Y,No,17,3,3,80,0,25,4,4,7,3,2,4
46,No,Travel_Rarely,561,Research & Development,17,4,Technical Degree,1,1407,2,Female,73,3,1,Research Scientist,4,Married,1009,9169,3,Y,No,11,4,2,80,3,7,4,2,7,7,5,7
50,No,Travel_Rarely,615,Research & Development,15,4,Other,1,1408,3,Female,81,2,1,Laboratory Technician,1,Married,2305,3939,3,Y,No,12,4,3,80,3,5,5,4,1,1,1,1
39,Yes,Travel_Rarely,655,Sales,13,3,Life Sciences,1,1409,2,Male,51,3,3,Sales Executive,4,Married,6069,12090,3,Y,Yes,14,3,3,80,3,21,6,1,2,2,2,2
39,No,Travel_Frequently,1152,Research & Development,20,3,Life Sciences,1,1410,3,Male,32,4,3,Manufacturing Director,4,Single,9583,20875,3,Y,No,13,3,1,80,0,7,4,2,7,7,7,7
29,No,Travel_Rarely,958,Research & Development,4,4,Medical,1,1411,2,Female,99,3,5,Manager,1,Married,18643,3968,1,Y,No,14,3,3,80,0,12,3,3,2,2,2,2
30,No,Travel_Rarely,1114,Human Resources,4,1,Technical Degree,1,1412,4,Female,52,2,5,Manager,1,Single,19999,21493,2,Y,No,11,3,4,80,0,25,3,4,25,13,13,6
30,No,Travel_Frequently,545,Sales,5,2,Life Sciences,1,1413,3,Female,75,4,2,Sales Executive,3,Divorced,5584,17658,5,Y,No,23,4,3,80,1,20,6,1,8,6,8,0
40,Yes,Travel_Rarely,1251,Research & Development,28,3,Life Sciences,1,1414,2,Female,73,3,2,Research Scientist,3,Married,5232,8974,2,Y,Yes,24,3,2,80,0,1,4,2,0,0,0,0
39,No,Travel_Rarely,508,Research & Development,1,3,Life Sciences,1,1415,3,Female,97,3,2,Research Scientist,1,Married,4900,16502,1,Y,Yes,23,3,4,80,0,18,2,3,5,4,5,3
35,No,Travel_Rarely,597,Research & Development,2,3,Life Sciences,1,1416,2,Female,60,4,2,Healthcare Representative,4,Single,5886,9481,1,Y,Yes,25,3,1,80,0,1,0,4,1,1,1,1
26,No,Travel_Frequently,499,Research & Development,12,3,Life Sciences,1,1417,3,Female,72,4,2,Research Scientist,2,Married,4354,15070,5,Y,Yes,11,3,4,80,2,14,1,3,7,7,7,7
42,Yes,Travel_Rarely,1116,Sales,22,1,Medical,1,1418,4,Male,74,3,2,Sales Representative,4,Married,4496,3659,1,Y,Yes,13,3,3,80,0,4,3,4,2,2,2,2
28,No,Travel_Frequently,410,Human Resources,7,3,Life Sciences,1,1419,4,Male,63,3,5,Manager,4,Divorced,19555,22078,3,Y,No,14,3,3,80,0,7,2,2,0,0,0,0
42,Yes,Non-Travel,1226,Research & Development,19,3,Medical,1,1420,4,Male,77,3,1,Laboratory Technician,4,Single,3477,10373,2,Y,Yes,12,3,4,80,1,2,2,4,2,2,2,2
26,No,Travel_Rarely,959,Research & Development,5,3,Life Sciences,1,1421,4,Male,79,3,3,Manufacturing Director,3,Single,9955,8736,0,Y,No,16,3,3,80,2,11,3,4,1,1,1,1
42,No,Travel_Rarely,615,Research & Development,3,3,Life Sciences,1,1422,3,Female,63,2,5,Manager,4,Married,19999,7692,8,Y,No,13,4,2,80,2,20,3,3,9,8,9,8
56,No,Travel_Rarely,1154,Sales,4,4,Life Sciences,1,1423,4,Male,70,3,2,Sales Executive,4,Single,5783,17061,5,Y,No,24,3,3,80,0,10,4,3,0,0,0,0
36,No,Travel_Rarely,889,Research & Development,23,2,Medical,1,1424,3,Male,39,4,2,Healthcare Representative,3,Married,4095,22623,2,Y,No,22,3,1,80,0,10,4,3,0,0,0,0
22,Yes,Travel_Rarely,1285,Research & Development,24,3,Life Sciences,1,1425,4,Female,31,2,1,Laboratory Technician,2,Married,3496,7926,0,Y,Yes,20,3,2,80,1,27,3,3,17,13,14,16
49,No,Non-Travel,786,Research & Development,19,3,Medical,1,1426,2,Female,77,4,1,Research Scientist,4,Single,3337,14227,1,Y,Yes,12,3,3,80,0,19,4,3,1,1,0,1
28,No,Travel_Rarely,270,Research & Development,20,3,Life Sciences,1,1427,3,Male,50,4,1,Research Scientist,4,Married,2793,4414,1,Y,No,25,3,3,80,0,38,3,1,20,5,6,0
36,No,Travel_Rarely,351,Research & Development,5,4,Life Sciences,1,1428,3,Male,36,4,3,Healthcare Representative,3,Married,6887,15776,0,Y,No,11,3,4,80,0,15,0,4,4,4,4,3
45,Yes,Travel_Rarely,949,Research & Development,22,2,Medical,1,1429,3,Male,65,3,1,Research Scientist,2,Married,3355,23126,0,Y,No,12,3,4,80,2,11,4,3,3,3,3,3
38,Yes,Non-Travel,474,Research & Development,25,4,Medical,1,1430,4,Male,66,2,1,Research Scientist,2,Single,2284,14348,3,Y,Yes,24,4,3,80,0,17,2,4,16,2,11,12
31,Yes,Travel_Frequently,762,Research & Development,21,3,Life Sciences,1,1431,4,Male,31,4,1,Research Scientist,3,Divorced,2654,16015,5,Y,No,22,3,2,80,0,3,4,4,0,0,0,0
58,No,Travel_Frequently,878,Research & Development,7,3,Life Sciences,1,1432,4,Male,73,3,2,Laboratory Technician,3,Single,4688,18897,2,Y,Yes,13,3,3,80,0,8,3,3,6,6,6,6
52,No,Travel_Rarely,555,Research & Development,23,3,Life Sciences,1,1433,3,Male,99,4,1,Laboratory Technician,4,Married,2416,2988,0,Y,Yes,18,4,2,80,0,29,4,4,10,7,6,1
48,No,Travel_Rarely,1333,Sales,9,3,Medical,1,1434,2,Male,92,3,5,Manager,2,Married,19582,15897,5,Y,No,17,3,3,80,0,11,3,4,3,3,1,3
48,No,Travel_Rarely,879,Sales,21,3,Technical Degree,1,1435,2,Female,32,4,2,Sales Executive,3,Divorced,4488,13822,4,Y,No,23,3,4,80,1,22,3,4,6,0,0,6
24,No,Travel_Rarely,108,Research & Development,13,3,Life Sciences,1,1436,2,Female,55,3,1,Research Scientist,2,Single,2955,12953,4,Y,Yes,15,3,4,80,3,40,3,3,32,4,11,7
43,No,Travel_Frequently,537,Research & Development,19,3,Medical,1,1437,3,Male,95,3,1,Research Scientist,2,Married,3324,3209,4,Y,No,21,3,3,80,1,15,3,4,13,0,1,4
34,Yes,Travel_Rarely,1256,Sales,21,2,Medical,1,1438,4,Female,95,1,5,Manager,1,Married,15854,11984,5,Y,Yes,11,3,4,80,1,32,3,3,17,17,2,11
30,Yes,Travel_Rarely,636,Research & Development,9,3,Life Sciences,1,1439,4,Male,43,3,1,Healthcare Representative,2,Married,3249,14522,0,Y,Yes,21,3,4,80,1,29,2,2,16,13,6,16
30,No,Travel_Rarely,997,Research & Development,4,1,Medical,1,1440,2,Male,85,3,1,Laboratory Technician,4,Divorced,2507,23955,5,Y,No,12,3,1,80,1,5,2,3,4,4,4,2
45,Yes,Travel_Frequently,1052,Human Resources,18,3,Life Sciences,1,1441,4,Male,41,2,5,Manager,1,Married,18207,11434,4,Y,Yes,23,3,4,80,1,13,3,3,11,10,7,1
44,No,Travel_Rarely,1000,Sales,13,4,Medical,1,1442,3,Female,49,3,3,Sales Executive,2,Divorced,8377,16889,3,Y,Yes,24,4,4,80,1,27,1,3,22,9,7,16
55,No,Travel_Frequently,479,Research & Development,3,3,Medical,1,1443,3,Male,30,3,5,Research Director,3,Single,19252,8846,0,Y,No,14,3,3,80,1,24,2,3,5,4,2,5
38,No,Travel_Rarely,1470,Research & Development,4,4,Human Resources,1,1444,2,Female,79,2,2,Research Scientist,4,Married,4438,24715,3,Y,No,23,3,3,80,1,28,4,2,17,15,5,5
26,No,Non-Travel,405,Research & Development,1,1,Technical Degree,1,1445,2,Female,73,3,5,Manager,3,Single,19999,13610,3,Y,No,25,3,1,80,2,6,4,1,0,0,0,0
